0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.113168773418100777e-03,8.226337546836180736e-03,1.233950632025427457e-02,1.645267509367237188e-02,2.056584386709045878e-02,2.467901264050854915e-02,2.879218141392665339e-02,3.290535018734475070e-02,3.701851896076284454e-02,4.113168773418093144e-02,4.524485650759901140e-02,4.935802528101709830e-02,5.773023307805381921e-02,6.865786428926168306e-02,7.958549550046950527e-02,9.051312671167738300e-02,1.014407579228852330e-01,1.123683891340930691e-01,1.232960203453009468e-01,1.342236515565087829e-01,1.451512827677166328e-01,1.560789139789244828e-01,1.670065451901323883e-01,1.779341764013401550e-01,1.845573588593742709e-01,1.782671950578871289e-01,1.719770312564000148e-01,1.656868674549129006e-01,1.593967036534257586e-01,1.531065398519387000e-01,1.468163760504515025e-01,1.405262122489643883e-01,1.342360484474772742e-01,1.279458846459901322e-01,1.216557208445030042e-01,1.153655570430158761e-01,1.090753932415287897e-01,1.052368314718618025e-01,1.017484985638834327e-01,9.826016565590503515e-02,9.477183274792662371e-02,9.128349983994826777e-02,8.779516693196989796e-02,8.430683402399150039e-02,8.081850111601310283e-02,7.733016820803471914e-02,7.384183530005634932e-02,7.035350239207796563e-02,6.686516948409958194e-02,6.725077641118948346e-02,7.151032317334762856e-02,7.576986993550573202e-02,8.002941669766382160e-02,8.428896345982200833e-02,8.854851022198009791e-02,9.280805698413827076e-02,9.706760374629636035e-02,1.013271505084544777e-01,1.055866972706126228e-01,1.098462440327707262e-01,1.141057907949288713e-01,1.184799620709112711e-01,1.236565049436634117e-01,1.288330478164154691e-01,1.340095906891676236e-01,1.391861335619197504e-01,1.443626764346718494e-01,1.495392193074240039e-01,1.547157621801761029e-01,1.598923050529282575e-01,1.650688479256803565e-01,1.702453907984324555e-01,1.754219336711846378e-01,1.805984765439367090e-01,1.736468906467117934e-01,1.626525951594947617e-01,1.516582996722777021e-01,1.406640041850605316e-01,1.296697086978435554e-01,1.186754132106263848e-01,1.076811177234093531e-01,9.668682223619219640e-02,8.569252674897516464e-02,7.469823126175811900e-02,6.370393577454094847e-02,5.270964028732392365e-02,4.444916907424316388e-02,4.074507165138956805e-02,3.704097422853595833e-02,3.333687680568236944e-02,2.963277938282879442e-02,2.592868195997517083e-02,2.222458453712158194e-02,1.852048711426796182e-02,1.481638969141437466e-02,1.111229226856079097e-02,7.408194845707165646e-03,3.704097422853582823e-03,0.000000000000000000e+00
0.000000000000000000e+00,8.226337546836198084e-03,1.645267509367235106e-02,2.467901264050853527e-02,3.290535018734472988e-02,4.113168773418088980e-02,4.935802528101709830e-02,5.758436282785326515e-02,6.581070037468947365e-02,7.403703792152563357e-02,8.226337546836180736e-02,9.048971301519796728e-02,9.871605056203419659e-02,1.154604661561075829e-01,1.373157285785232828e-01,1.591709910009389273e-01,1.810262534233546827e-01,2.028815158457704104e-01,2.247367782681860826e-01,2.465920406906017825e-01,2.684473031130174547e-01,2.903025655354331547e-01,3.121578279578488546e-01,3.340130903802645546e-01,3.558683528026803100e-01,3.691147177187484307e-01,3.565343901157741469e-01,3.439540625127999185e-01,3.313737349098257456e-01,3.187934073068515173e-01,3.062130797038773444e-01,2.936327521009030050e-01,2.810524244979288322e-01,2.684720968949545483e-01,2.558917692919803200e-01,2.433114416890060638e-01,2.307311140860318632e-01,2.181507864830576349e-01,2.104736629437236606e-01,2.034969971277669487e-01,1.965203313118101258e-01,1.895436654958534139e-01,1.825669996798967021e-01,1.755903338639399347e-01,1.686136680479831396e-01,1.616370022320264277e-01,1.546603364160696603e-01,1.476836706001129207e-01,1.407070047841562088e-01,1.337303389681993859e-01,1.345015528223791890e-01,1.430206463466954514e-01,1.515397398710116861e-01,1.600588333953278652e-01,1.685779269196442109e-01,1.770970204439603624e-01,1.856161139682766525e-01,1.941352074925928595e-01,2.026543010169090664e-01,2.111733945412253566e-01,2.196924880655415635e-01,2.282115815898578537e-01,2.369599241418225977e-01,2.473130098873268790e-01,2.576660956328310492e-01,2.680191813783352472e-01,2.783722671238395563e-01,2.887253528693436433e-01,2.990784386148479523e-01,3.094315243603522059e-01,3.197846101058564594e-01,3.301376958513606019e-01,3.404907815968647444e-01,3.508438673423691645e-01,3.611969530878733070e-01,3.472937812934234758e-01,3.253051903189894123e-01,3.033165993445553488e-01,2.813280083701210632e-01,2.593394173956869997e-01,2.373508264212526586e-01,2.153622354468186506e-01,1.933736444723843095e-01,1.713850534979502460e-01,1.493964625235161825e-01,1.274078715490818414e-01,1.054192805746477640e-01,8.889833814848627225e-02,8.149014330277908058e-02,7.408194845707186116e-02,6.667375361136468337e-02,5.926555876565754721e-02,5.185736391995028616e-02,4.444916907424313612e-02,3.704097422853589588e-02,2.963277938282872156e-02,2.222458453712156806e-02,1.481638969141432435e-02,7.408194845707162177e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.233950632025430233e-02,2.467901264050854221e-02,3.701851896076281678e-02,4.935802528101711217e-02,6.169753160127136593e-02,7.403703792152566132e-02,8.637654424177995671e-02,9.871605056203429374e-02,1.110555568822885197e-01,1.233950632025427874e-01,1.357345695227969995e-01,1.480740758430513226e-01,1.731906992341614160e-01,2.059735928677849937e-01,2.387564865014084048e-01,2.715393801350319825e-01,3.043222737686555046e-01,3.371051674022789713e-01,3.698880610359024934e-01,4.026709546695260711e-01,4.354538483031495932e-01,4.682367419367731154e-01,5.010196355703966375e-01,5.338025292040201597e-01,5.536720765781223408e-01,5.348015851736610538e-01,5.159310937691997667e-01,4.970606023647383132e-01,4.781901109602770261e-01,4.593196195558156836e-01,4.404491281513543410e-01,4.215786367468930540e-01,4.027081453424316004e-01,3.838376539379703134e-01,3.649671625335089153e-01,3.460966711290476838e-01,3.272261797245863413e-01,3.157104944155854631e-01,3.052454956916502704e-01,2.947804969677151887e-01,2.843154982437799960e-01,2.738504995198449143e-01,2.633855007959097216e-01,2.529205020719746400e-01,2.424555033480395028e-01,2.319905046241043101e-01,2.215255059001692006e-01,2.110605071762341467e-01,2.005955084522989540e-01,2.017523292335686447e-01,2.145309695200431355e-01,2.273096098065173765e-01,2.400882500929917007e-01,2.528668903794661360e-01,2.656455306659404325e-01,2.784241709524148400e-01,2.912028112388890810e-01,3.039814515253634886e-01,3.167600918118379516e-01,3.295387320983121926e-01,3.423173723847866001e-01,3.554398862127337022e-01,3.709695148309901658e-01,3.864991434492463518e-01,4.020287720675025933e-01,4.175584006857591124e-01,4.330880293040154094e-01,4.486176579222717065e-01,4.641472865405280590e-01,4.796769151587844116e-01,4.952065437770407086e-01,5.107361723952970056e-01,5.262658010135534692e-01,5.417954296318097107e-01,5.209406719401349362e-01,4.879577854784837854e-01,4.549748990168328566e-01,4.219920125551814283e-01,3.890091260935303885e-01,3.560262396318789047e-01,3.230433531702278094e-01,2.900604667085763810e-01,2.570775802469253968e-01,2.240946937852743570e-01,1.911118073236228732e-01,1.581289208619717779e-01,1.333475072227295055e-01,1.222352149541687388e-01,1.111229226856078750e-01,1.000106304170471500e-01,8.889833814848638327e-02,7.778604587992549169e-02,6.667375361136475276e-02,5.556146134280388199e-02,4.444916907424311531e-02,3.333687680568237638e-02,2.222458453712150908e-02,1.111229226856075454e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.645267509367240311e-02,3.290535018734473682e-02,4.935802528101709830e-02,6.581070037468950140e-02,8.226337546836183512e-02,9.871605056203425210e-02,1.151687256557066136e-01,1.316214007493790306e-01,1.480740758430513782e-01,1.645267509367237257e-01,1.809794260303961011e-01,1.974321011240685042e-01,2.309209323122153046e-01,2.746314571570466212e-01,3.183419820018780211e-01,3.620525068467093655e-01,4.057630316915407098e-01,4.494735565363720542e-01,4.931840813812035651e-01,5.368946062260349095e-01,5.806051310708663094e-01,6.243156559156975982e-01,6.680261807605291091e-01,7.117367056053605090e-01,7.382294354374968615e-01,7.130687802315480717e-01,6.879081250255997260e-01,6.627474698196513803e-01,6.375868146137029235e-01,6.124261594077543558e-01,5.872655042018060101e-01,5.621048489958574423e-01,5.369441937899090966e-01,5.117835385839606399e-01,4.866228833780120722e-01,4.614622281720636154e-01,4.363015729661152142e-01,4.209473258874473212e-01,4.069939942555338419e-01,3.930406626236202516e-01,3.790873309917067724e-01,3.651339993597932931e-01,3.511806677278798694e-01,3.372273360959662236e-01,3.232740044640526889e-01,3.093206728321392096e-01,2.953673412002257304e-01,2.814140095683122511e-01,2.674606779363986608e-01,2.690031056447582669e-01,2.860412926933908473e-01,3.030794797420232611e-01,3.201176667906556750e-01,3.371558538392882554e-01,3.541940408879206692e-01,3.712322279365531941e-01,3.882704149851856634e-01,4.053086020338180218e-01,4.223467890824506576e-01,4.393849761310830160e-01,4.564231631797156519e-01,4.739198482836450288e-01,4.946260197746536469e-01,5.153321912656619874e-01,5.360383627566702724e-01,5.567445342476790016e-01,5.774507057386872866e-01,5.981568772296959047e-01,6.188630487207043007e-01,6.395692202117129188e-01,6.602753917027210928e-01,6.809815631937294889e-01,7.016877346847381069e-01,7.223939061757465030e-01,6.945875625868468406e-01,6.506103806379787136e-01,6.066331986891106975e-01,5.626560167402420154e-01,5.186788347913738884e-01,4.747016528425052617e-01,4.307244708936371902e-01,3.867472889447686746e-01,3.427701069959006031e-01,2.987929250470323650e-01,2.548157430981639049e-01,2.108385611492957223e-01,1.777966762969727110e-01,1.629802866055584110e-01,1.481638969141438333e-01,1.333475072227295610e-01,1.185311175313151916e-01,1.037147278399006556e-01,8.889833814848635551e-02,7.408194845707186116e-02,5.926555876565751252e-02,4.444916907424317776e-02,2.963277938282867299e-02,1.481638969141433650e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.056584386709050735e-02,4.113168773418087593e-02,6.169753160127135205e-02,8.226337546836183512e-02,1.028292193354522349e-01,1.233950632025427596e-01,1.439609070696332704e-01,1.645267509367237535e-01,1.850925948038141533e-01,2.056584386709045809e-01,2.262242825379950362e-01,2.467901264050855192e-01,2.886511653902689711e-01,3.432893214463083043e-01,3.979274775023473598e-01,4.525656335583865819e-01,5.072037896144259150e-01,5.618419456704650816e-01,6.164801017265043592e-01,6.711182577825436368e-01,7.257564138385826924e-01,7.803945698946219700e-01,8.350327259506612476e-01,8.896708820067004142e-01,9.227867942968709380e-01,8.913359752894352006e-01,8.598851562819995742e-01,8.284343372745639478e-01,7.969835182671286544e-01,7.655326992596930280e-01,7.340818802522574016e-01,7.026310612448218862e-01,6.711802422373861488e-01,6.397294232299505223e-01,6.082786042225150069e-01,5.768277852150796026e-01,5.453769662076438651e-01,5.261841573593090127e-01,5.087424928194171914e-01,4.913008282795253145e-01,4.738591637396334377e-01,4.564174991997415054e-01,4.389758346598496286e-01,4.215341701199577518e-01,4.040925055800658749e-01,3.866508410401739981e-01,3.692091765002821213e-01,3.517675119603903555e-01,3.343258474204983677e-01,3.362538820559478614e-01,3.575516158667386146e-01,3.788493496775290348e-01,4.001470834883196215e-01,4.214448172991102637e-01,4.427425511099007949e-01,4.640402849206914926e-01,4.853380187314819683e-01,5.066357525422725550e-01,5.279334863530632527e-01,5.492312201638538394e-01,5.705289539746445371e-01,5.923998103545562444e-01,6.182825247183167949e-01,6.441652390820774565e-01,6.700479534458378961e-01,6.959306678095985577e-01,7.218133821733589972e-01,7.476960965371197698e-01,7.735788109008802094e-01,7.994615252646409820e-01,8.253442396284011995e-01,8.512269539921618611e-01,8.771096683559225227e-01,9.029923827196830732e-01,8.682344532335584120e-01,8.132629757974733087e-01,7.582914983613882054e-01,7.033200209253024360e-01,6.483485434892173327e-01,5.933770660531316743e-01,5.384055886170464600e-01,4.834341111809606906e-01,4.284626337448755873e-01,3.734911563087903730e-01,3.185196788727046591e-01,2.635482014366196113e-01,2.222458453712157223e-01,2.037253582569478749e-01,1.852048711426797500e-01,1.666843840284118194e-01,1.481638969141438888e-01,1.296434097998758195e-01,1.111229226856078611e-01,9.260243557133976400e-02,7.408194845707187504e-02,5.556146134280393056e-02,3.704097422853581956e-02,1.852048711426790978e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.467901264050860466e-02,4.935802528101707054e-02,7.403703792152563357e-02,9.871605056203419659e-02,1.233950632025427041e-01,1.480740758430512671e-01,1.727530884835599134e-01,1.974321011240685320e-01,2.221111137645769840e-01,2.467901264050855192e-01,2.714691390455939990e-01,2.961481516861025343e-01,3.463813984683228320e-01,4.119471857355699873e-01,4.775129730028169206e-01,5.430787602700640759e-01,6.086445475373111202e-01,6.742103348045581646e-01,7.397761220718052089e-01,8.053419093390523642e-01,8.709076966062994085e-01,9.364734838735464528e-01,1.002039271140793497e+00,1.067605058408040541e+00,1.107344153156245126e+00,1.069603170347322330e+00,1.031862187538399533e+00,9.941212047294769594e-01,9.563802219205543853e-01,9.186392391116315892e-01,8.808982563027089041e-01,8.431572734937862190e-01,8.054162906848634229e-01,7.676753078759407378e-01,7.299343250670179417e-01,6.921933422580954787e-01,6.544523594491729046e-01,6.314209888311709262e-01,6.104909913833005408e-01,5.895609939354303775e-01,5.686309964875601031e-01,5.477009990396899397e-01,5.267710015918194433e-01,5.058410041439492799e-01,4.849110066960791166e-01,4.639810092482086201e-01,4.430510118003383457e-01,4.221210143524682934e-01,4.011910169045979080e-01,4.035046584671372893e-01,4.290619390400862709e-01,4.546192196130348084e-01,4.801765001859834014e-01,5.057337807589322720e-01,5.312910613318809760e-01,5.568483419048299021e-01,5.824056224777782731e-01,6.079629030507270882e-01,6.335201836236759032e-01,6.590774641966246072e-01,6.846347447695733113e-01,7.108797724254675154e-01,7.419390296619804426e-01,7.729982868984929256e-01,8.040575441350054087e-01,8.351168013715183358e-01,8.661760586080309299e-01,8.972353158445437460e-01,9.282945730810563401e-01,9.593538303175692672e-01,9.904130875540817502e-01,1.021472344790594455e+00,1.052531602027107382e+00,1.083590859263619866e+00,1.041881343880270316e+00,9.759155709569680148e-01,9.099497980336659353e-01,8.439840251103629676e-01,7.780182521870608880e-01,7.120524792637579203e-01,6.460867063404558408e-01,5.801209334171528731e-01,5.141551604938507936e-01,4.481893875705487140e-01,3.822236146472456353e-01,3.162578417239434447e-01,2.666950144454589555e-01,2.444704299083374222e-01,2.222458453712156945e-01,2.000212608340942444e-01,1.777966762969727110e-01,1.555720917598509001e-01,1.333475072227294778e-01,1.111229226856077223e-01,8.889833814848620286e-02,6.667375361136473888e-02,4.444916907424299735e-02,2.222458453712149867e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.879218141392670890e-02,5.758436282785325822e-02,8.637654424177990120e-02,1.151687256557065997e-01,1.439609070696331594e-01,1.727530884835599134e-01,2.015452698974865842e-01,2.303374513114132272e-01,2.591296327253398979e-01,2.879218141392664299e-01,3.167139955531930173e-01,3.455061769671198268e-01,4.041116315463765263e-01,4.806050500248317814e-01,5.570984685032864814e-01,6.335918869817415144e-01,7.100853054601964365e-01,7.865787239386512475e-01,8.630721424171062806e-01,9.395655608955612026e-01,1.016058979374016014e+00,1.092552397852470936e+00,1.169045816330926080e+00,1.245539234809381002e+00,1.291901512015619424e+00,1.247870365405209681e+00,1.203839218794799715e+00,1.159808072184389971e+00,1.115776925573980227e+00,1.071745778963570483e+00,1.027714632353160518e+00,9.836834857427507739e-01,9.396523391323408081e-01,8.956211925219309533e-01,8.515900459115209875e-01,8.075588993011115768e-01,7.635277526907017220e-01,7.366578203030329508e-01,7.122394899471841123e-01,6.878211595913354959e-01,6.634028292354867684e-01,6.389844988796383740e-01,6.145661685237895355e-01,5.901478381679409191e-01,5.657295078120923026e-01,5.413111774562436862e-01,5.168928471003949587e-01,4.924745167445463978e-01,4.680561863886976703e-01,4.707554348783269949e-01,5.005722622134338717e-01,5.303890895485406931e-01,5.602059168836474035e-01,5.900227442187545579e-01,6.198395715538611572e-01,6.496563988889682006e-01,6.794732262240748000e-01,7.092900535591816213e-01,7.391068808942886648e-01,7.689237082293952641e-01,7.987405355645025296e-01,8.293597344963788975e-01,8.655955346056438682e-01,9.018313347149086168e-01,9.380671348241731433e-01,9.743029349334381140e-01,1.010538735042702863e+00,1.046774535151967944e+00,1.083010335261232360e+00,1.119246135370497663e+00,1.155481935479762301e+00,1.191717735589026717e+00,1.227953535698291798e+00,1.264189335807556436e+00,1.215528234526982221e+00,1.138568166116462832e+00,1.061608097705943665e+00,9.846480292954237212e-01,9.076879608849042214e-01,8.307278924743843884e-01,7.537678240638652216e-01,6.768077556533451666e-01,5.998476872428259998e-01,5.228876188323066110e-01,4.459275504217867225e-01,3.689674820112675002e-01,3.111441835197021333e-01,2.852155015597270804e-01,2.592868195997516945e-01,2.333581376397765861e-01,2.074294556798015610e-01,1.815007737198261195e-01,1.555720917598510666e-01,1.296434097998757085e-01,1.037147278399006139e-01,7.778604587992553332e-02,5.185736391995015432e-02,2.592868195997507716e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.290535018734480621e-02,6.581070037468944589e-02,9.871605056203419659e-02,1.316214007493789473e-01,1.645267509367236425e-01,1.974321011240683932e-01,2.303374513114131994e-01,2.632428014987580056e-01,2.961481516861027008e-01,3.290535018734473960e-01,3.619588520607921467e-01,3.948642022481367864e-01,4.618418646244305537e-01,5.492629143140933534e-01,6.366839640037560422e-01,7.241050136934190640e-01,8.115260633830817527e-01,8.989471130727444415e-01,9.863681627624072412e-01,1.073789212452070041e+00,1.161210262141732619e+00,1.248631311831395418e+00,1.336052361521058662e+00,1.423473411210721018e+00,1.476458870874993723e+00,1.426137560463096587e+00,1.375816250051199896e+00,1.325494939639302761e+00,1.275173629227406069e+00,1.224852318815508934e+00,1.174531008403612242e+00,1.124209697991714885e+00,1.073888387579818193e+00,1.023567077167921058e+00,9.732457667560241443e-01,9.229244563441275639e-01,8.726031459322305395e-01,8.418946517748946423e-01,8.139879885110674618e-01,7.860813252472403923e-01,7.581746619834134338e-01,7.302679987195864753e-01,7.023613354557596278e-01,6.744546721919323362e-01,6.465480089281053777e-01,6.186413456642783082e-01,5.907346824004513497e-01,5.628280191366242802e-01,5.349213558727973217e-01,5.380062112895165338e-01,5.720825853867815836e-01,6.061589594840464112e-01,6.402353335813112389e-01,6.743117076785765107e-01,7.083880817758412274e-01,7.424644558731063881e-01,7.765408299703711048e-01,8.106172040676360435e-01,8.446935781649013153e-01,8.787699522621661430e-01,9.128463263594313037e-01,9.478396965672900576e-01,9.892520395493072938e-01,1.030664382531323975e+00,1.072076725513340767e+00,1.113489068495358003e+00,1.154901411477374573e+00,1.196313754459392031e+00,1.237726097441408823e+00,1.279138440423425838e+00,1.320550783405442630e+00,1.361963126387459200e+00,1.403375469369476658e+00,1.444787812351493228e+00,1.389175125173693681e+00,1.301220761275957649e+00,1.213266397378221617e+00,1.125312033480484253e+00,1.037357669582747999e+00,9.494033056850108565e-01,8.614489417872747135e-01,7.734945778895374602e-01,6.855402139918010951e-01,5.975858500940648410e-01,5.096314861963278098e-01,4.216771222985913337e-01,3.555933525939452555e-01,3.259605732111165444e-01,2.963277938282877222e-01,2.666950144454589000e-01,2.370622350626302721e-01,2.074294556798013112e-01,1.777966762969726278e-01,1.481638969141436668e-01,1.185311175313149695e-01,8.889833814848631388e-02,5.926555876565733905e-02,2.963277938282866952e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.701851896076291393e-02,7.403703792152560581e-02,1.110555568822884642e-01,1.480740758430513226e-01,1.850925948038140423e-01,2.221111137645769285e-01,2.591296327253398424e-01,2.961481516861026453e-01,3.331666706468655037e-01,3.701851896076283066e-01,4.072037085683909985e-01,4.442222275291538569e-01,5.195720977024842480e-01,6.179207786033549255e-01,7.162694595042251589e-01,8.146181404050962804e-01,9.129668213059669579e-01,1.011315502206837191e+00,1.109664183107707869e+00,1.208012864008578768e+00,1.306361544909449002e+00,1.404710225810319679e+00,1.503058906711190579e+00,1.601407587612060812e+00,1.661016229734367800e+00,1.604404755520983938e+00,1.547793281307599855e+00,1.491181807094215772e+00,1.434570332880831689e+00,1.377958858667447606e+00,1.321347384454063523e+00,1.264735910240679218e+00,1.208124436027295134e+00,1.151512961813911273e+00,1.094901487600526968e+00,1.038290013387143107e+00,9.816785391737591349e-01,9.471314832467564448e-01,9.157364870749510333e-01,8.843414909031456217e-01,8.529464947313399881e-01,8.215514985595347985e-01,7.901565023877294980e-01,7.587615062159238644e-01,7.273665100441184528e-01,6.959715138723130412e-01,6.645765177005075186e-01,6.331815215287023291e-01,6.017865253568969175e-01,6.052569877007060173e-01,6.435929085601291844e-01,6.819288294195522404e-01,7.202647502789751854e-01,7.586006711383983525e-01,7.969365919978212975e-01,8.352725128572445756e-01,8.736084337166676317e-01,9.119443545760905767e-01,9.502802754355139658e-01,9.886161962949369109e-01,1.026952117154360300e+00,1.066319658638201551e+00,1.112908544492970719e+00,1.159497430347739666e+00,1.206086316202508169e+00,1.252675202057277559e+00,1.299264087912046506e+00,1.345852973766815674e+00,1.392441859621584399e+00,1.439030745476354012e+00,1.485619631331122736e+00,1.532208517185891683e+00,1.578797403040661074e+00,1.625386288895429576e+00,1.562822015820405364e+00,1.463873356435452244e+00,1.364924697050498903e+00,1.265976037665544673e+00,1.167027378280591554e+00,1.068078718895637103e+00,9.691300595106837612e-01,8.701814001257293096e-01,7.712327407407760793e-01,6.722840813558228490e-01,5.733354219708685084e-01,4.743867625859151671e-01,4.000425216681883778e-01,3.667056448625061749e-01,3.333687680568235279e-01,3.000318912511412139e-01,2.666950144454590110e-01,2.333581376397763918e-01,2.000212608340941889e-01,1.666843840284115696e-01,1.333475072227293390e-01,1.000106304170470944e-01,6.667375361136450296e-02,3.333687680568225148e-02,0.000000000000000000e+00
