"name"|"Trapezoidal Grid"
"num_points"|21|27|34|41|49|64|82|99|106|118|137|148|175|189|199|216|244|261|269|278|299|323|333|342|370|384|417|427|434|451|461|563|575|591|624|633|682|692|718|728|749|758|787|797|804|818|843|893|903|953|963|973|980|990|1000|1252|1264|1281|1308|1394|1407|1420|1430|1560|1570|1633|1653|1673|1690|1732|1770|1780|1790|1802|1830|1840|1883|1897|1942|1983|1993|2000|2115|2145|2152|2206|2216|2239|2249|2303|2323|2364|2762|2769|2839|2856|2950|2962|2974|3022|3034|3143|3153|3241|3267|3284|3548|3558|3568|3619|3629|3682|3696|3755|3775|3792|3858|3878|3895|3945|3955|3965|3982|4010|4020|4029|4078|4088|4096|4217|4227|4237|4251|4265|4272|4366|4426|4436|4712|4752|4768|4899|4939|4949|4966|5110|5120|5130|5140|6284|6320|6370|6377|6560|6584|6596|6622|6939|6978|7014|7622|7667|7721|7731|7898|7943|8012|8027|8036|8163|8183|8269|8293|8302|8364|8384|8394|8427|8437|8452|8552|8572|8593|8692|8712|8722|8738|8764|8774|8865|8875|8885|8902|8962|8972|9095|9105|9115|9137|9201|9247|9257|9442|9452|9459|9494|9501|9589|9599|9607|9697|9707|9717|9724|10267|10297|10350|10357|10691|10741|10751|10766|10776|10793|11116|11156|11179|13768|13816|13828|13845|13987|14016|14335|14359|14371|14407|14891|14904|14917|14943|15320|15359|15379|16051|16079|16093|16110|17371|17421|17537|17567|17746|17791|17807|17909|17934|17950|18287|18332|18342|18352|18359|18614|18672|18681|18802|18822|18837|19094|19124|19141|19162|19386|19416|19433|19512|19522|19530|19719|19749|19764|19846|19856|19864|19997|20017|20051|20335|20355|20365|20380|20505|20515|20530|20893|20903|20933|21040|21070|21208|21218|21240|21385|21405|21427|21512|21532|22312|22342|22361|22770|22830|22840|22870|23656|23696|23706|23732|24266|24326|24352|24898|24938|24964|30860|30932|30966|31344|31356|31383|32621|32660|32673|32712|33459|33511|33538|35172|35200|35214|35228|35247|37863|37908|37968|38491|38546|38556|39113|39178|39187|39266|39955|40005|40015|40025|40469|40529|40538|40605|40615|41070|41090|41100|41107|41561|41601|41617|41653|41660|42006|42046|42056|42072|42181|42191|42659|42689|42699|42706|43068|43098|43114|43468|43498|43592|43602|43609|44371|44411|44434|44646|44666|44680|45613|45653|45686|45770|45777|46379|46409|46419|46442|46658|46668|46691|46821|46831|46838|49887|49937|49968|50717|50757|50771|51861|51941|51948|53111|53161|53185|54410|54480|54497|75606|75662|75689|76407|76435|76452|79059|79119|79156|81209|81284|81301|83298|83373|83388|83408|84632|84687|84788|84798|86040|86095|86262|86292|86299|87049|87114|87124|87131|88180|88260|88276|88399|89677|89737|89747|89756|89810|89820|89827|91302|91347|91363|91829|91849|91859|92630|92660|92670|92679|92739|92748|92852|92872|92879|93353|93393|94075|94105|94115|94122|94673|94703|94719|94802|94811|94921|94931|94938|95592|95622|95632|95641|96290|96310|96320|96403|96855|96931|96945|96981|98351|98371|98381|98405|98623|98630|98948|98988|98995|100526
"error"|0.01917959835244257|0.04747498804092811|0.010819414331203054|0.004527473216907638|0.005613959460014211|0.011205105567148101|0.007860631660523235|0.0015002295409940573|0.0001585596774475607|0.0018196526610838172|0.0014603472720638884|0.0009391076283087133|0.0008562457315632999|0.0010907966386966715|0.001260805008192455|0.0006854442179727852|0.0008387772762334242|0.0003765905253027345|0.00032049179213752875|0.00014039190097578366|0.0002730461143570399|0.0003342864114524411|0.0003820635984121212|0.00029855610730493545|0.00020910161924594353|9.982968057484433e-05|9.865400972050117e-05|0.00013236665315994898|8.969820590860525e-05|8.604250884081256e-05|0.00010262691573585881|0.0001298164062142614|0.00014612637290019648|0.00012228126962233538|7.845064665191033e-05|6.227266436600737e-05|3.144002425811544e-05|2.439688049353317e-05|6.884707064817466e-05|7.835934749258698e-05|6.0002641826439116e-05|5.109809491514689e-05|4.5247122542815876e-05|5.045940127132556e-05|4.2330932920745616e-05|2.718626882030323e-05|2.405835035387437e-05|1.6451610880429004e-05|2.0536650866701153e-05|2.1672617760213493e-05|2.66291041976321e-05|3.0566033764495863e-05|2.5640889610675627e-05|2.9584131574515033e-05|3.261008702304265e-05|2.4629560056808646e-05|2.723788649801374e-05|2.7648608371950277e-05|2.5198144793153014e-05|3.218374029920489e-05|3.4145715091179134e-05|3.587853506272404e-05|3.348765449337584e-05|2.5936042716423315e-05|2.3788114899345775e-05|1.7379364614097792e-05|1.7521235124036754e-05|1.7587650356724644e-05|1.3927436103604794e-05|1.4442791130712082e-05|1.2218815414089849e-05|1.332099286097155e-05|1.2616894919874928e-05|1.2009666361134022e-05|1.2657051616383903e-05|1.3469812812994976e-05|9.37032159643659e-06|7.4495213822668775e-06|7.971249983248086e-06|5.849283327720172e-06|6.457342989131069e-06|5.658137396359239e-06|4.728006850354697e-06|6.590384680130851e-06|5.899287375551765e-06|4.818771209561577e-06|5.274541958416041e-06|4.986397200685928e-06|5.529776264688421e-06|6.106657497727115e-06|7.043305404073935e-06|5.910747918578827e-06|2.892441097759523e-07|8.106024057751087e-07|3.3168458044817113e-06|3.3728007979007085e-06|5.394860174268968e-06|5.761954161079063e-06|6.080837128008673e-06|6.29547070918462e-06|6.60886638636042e-06|6.743154220022591e-06|6.405760472168568e-06|6.999752116067536e-06|7.53648302131133e-06|7.570190524644043e-06|6.49622768317524e-06|6.2027059742299955e-06|6.454654243961105e-06|5.860287583619945e-06|5.601594691838235e-06|5.421208864427881e-06|2.6887705243472985e-06|2.0860165787630715e-06|2.0840248081545425e-06|1.6497761051645975e-06|2.779618219966592e-06|2.7924562842448283e-06|2.4057610863040564e-06|2.4404630973445294e-06|2.5955412775670654e-06|2.4736547967422262e-06|2.1484698514111268e-06|2.4289627682091024e-06|2.561565989563719e-06|2.4178392949809683e-06|2.9217604137616444e-06|3.0355265789027457e-06|2.9040223143025304e-06|1.4679061788228738e-06|1.5658581726570178e-06|1.4885032729217747e-06|1.2519986295708302e-06|1.0250576075594153e-06|9.132253891810996e-07|1.3750803760964336e-06|9.36124956463653e-07|1.0207689470710923e-06|1.3674852750872093e-06|1.6684123628381176e-06|1.5113549587141751e-06|1.3112332674566172e-06|1.5791151766136883e-06|1.5415228267751575e-06|1.4019567916729087e-06|1.5505372518143872e-06|1.6131272694370336e-06|1.6662856169726007e-06|1.6071150563463433e-06|5.146631628014917e-07|6.657004458367833e-07|6.92676126785842e-07|7.517476191012251e-07|9.212713677150576e-07|1.0102008271119405e-06|1.0415411642879172e-06|1.0016424464186385e-06|1.3735065785461164e-06|1.4971008682277991e-06|1.4185059342425784e-06|1.413538681996765e-06|1.4868432145699515e-06|1.297134943655877e-06|1.2591714725559694e-06|1.0673203551172249e-06|1.0675959465017737e-06|1.1911240888582481e-06|1.2200682901376125e-06|1.184972544962899e-06|1.0312255681468365e-06|1.0330090151612057e-06|1.0894316505333357e-06|1.948047125449267e-07|1.648595539166075e-07|1.0071473959718318e-07|1.0064726623522277e-07|7.729077175026047e-08|2.0154059797059884e-07|2.2570151804264982e-07|2.243226497303575e-07|3.702511064487749e-07|3.721503453217071e-07|3.365123285384282e-07|3.516238543785705e-07|3.912091169826165e-07|3.7378132497404706e-07|3.7342461491390003e-07|3.624969068926003e-07|3.8007062651758105e-07|5.901585008125605e-07|6.064188108190647e-07|5.919014348762222e-07|5.56647498706326e-07|5.639227503735161e-07|5.789805698063061e-07|4.09305075166405e-07|4.232615190416279e-07|4.1156013423488136e-07|3.6503294425521475e-07|2.3287135087263501e-07|1.7302358192549394e-07|1.8597076215888133e-07|3.249372871518476e-07|3.3695907110446615e-07|3.230835785442196e-07|3.010395292266922e-07|2.875856235794427e-07|2.669123937463716e-07|2.78085127062324e-07|2.6577129615469497e-07|1.934349724780808e-07|2.038281508630341e-07|1.9481341713272698e-07|1.834358626148919e-07|3.3906160073897764e-07|3.67849435637716e-07|3.081610233700098e-07|2.9806616787995896e-07|3.1320013973292337e-07|3.5671534627314286e-07|3.502303758010187e-07|3.6252858994361616e-07|3.525365430991364e-07|3.353151559611062e-07|4.17923741057927e-07|4.4894506519439893e-07|4.251466914461768e-07|7.448065608995622e-09|1.8029383696873244e-08|2.3767819839109106e-08|2.4993881062327017e-08|1.1649410306512218e-07|9.703302116440407e-08|1.56147790800807e-07|1.6770613600474568e-07|1.6399788832706166e-07|1.523437432667475e-07|2.3263239427770233e-07|2.382605584584178e-07|2.432149589769522e-07|2.3803907327788126e-07|2.7674761467767036e-07|2.92131991226175e-07|2.819297137441176e-07|3.583978468000075e-07|3.6807273341888654e-07|3.719424692461793e-07|3.7231151493549613e-07|2.8303477907778906e-07|2.917143807548339e-07|2.5969887629000447e-07|2.5515558754476336e-07|2.6011614186163914e-07|2.5996750043350813e-07|2.5993692466572967e-07|2.677829171012361e-07|2.7554259684176333e-07|2.7556107158559076e-07|2.1633126463173383e-07|2.1620987378446844e-07|2.1876913139049896e-07|2.1679811500082827e-07|2.2069109259648258e-07|2.278374944388189e-07|1.1631971529940238e-08|1.533834286645429e-08|2.4162456519315802e-08|2.4106348328522092e-08|2.3910703260917858e-08|3.9603115961077855e-08|3.6800094355450496e-08|3.0842045536067105e-08|2.6472416879903554e-08|4.701301817561449e-08|4.4641377166277266e-08|3.9383517800753964e-08|4.2833382536859474e-08|4.5186255962995884e-08|4.2795414535509436e-08|1.0678795271451237e-07|1.0479784403199953e-07|1.046804483147148e-07|1.0245956285023811e-07|1.0447265500176774e-07|1.0239497049375932e-07|1.080396393017888e-07|1.0813406256281948e-07|1.1009847046053492e-07|5.2800842387320843e-08|5.6323921638844776e-08|5.473084958451975e-08|5.087512716411696e-08|2.6778992672473183e-08|2.844347682004516e-08|2.4832433960288528e-08|5.737425387532694e-08|5.897769461264905e-08|5.53867550507278e-08|4.800917145710617e-08|4.962334146197571e-08|5.497855198168306e-08|5.6413928782009327e-08|5.166263514528817e-08|4.1454310989036275e-08|4.1587564750973033e-08|3.712714954838971e-08|2.9746961102655628e-08|3.2369307823048414e-08|8.398277749016185e-08|8.771166708989617e-08|8.518767001417753e-08|7.146129243086055e-08|7.86750483302274e-08|7.758875842217873e-08|7.51285692938824e-08|1.0018079363726297e-07|1.0444856191347301e-07|1.0352172079160231e-07|1.0035814183384429e-07|1.0543087532251815e-07|1.113125367827884e-07|1.0845072487805553e-07|1.0240217250688325e-07|1.059949932489157e-07|1.033053535422677e-07|6.543044441070276e-09|9.532796783429051e-09|9.794514589802868e-09|2.1559185405760983e-08|2.2274099090289123e-08|2.159060965685198e-08|4.490012252786656e-08|4.6943316898376055e-08|4.6359721733019943e-08|4.496188543861664e-08|5.654779558773964e-08|5.9078513118501586e-08|5.849569985930133e-08|8.205823028725053e-08|8.325988422471503e-08|8.380356613435385e-08|8.334046360865816e-08|8.217993065989345e-08|6.247136227890612e-08|6.243082296431202e-08|6.048967335410222e-08|5.011004467198278e-08|5.064316817875699e-08|5.112447930651349e-08|5.7692363534565515e-08|5.768203623285878e-08|5.713094907456512e-08|5.577298649004919e-08|4.447613316398775e-08|4.5357994324972084e-08|4.574927528287825e-08|4.540432084639573e-08|4.829832606015222e-08|4.871269961354252e-08|4.824253340169755e-08|4.7880685220283557e-08|4.8300696307045916e-08|4.453894412266033e-08|4.454685512410184e-08|4.4842025865954787e-08|4.5268330913493625e-08|5.773020455542375e-08|5.7750784071818404e-08|5.77380446413475e-08|5.7082362767595455e-08|5.745385662744545e-08|5.959582079621433e-08|5.959396714801003e-08|5.9379494093869856e-08|5.937414556209018e-08|5.856267798065769e-08|5.8879443081679486e-08|5.726450118225661e-08|5.6989554211189216e-08|5.718243874626201e-08|5.7482919808945055e-08|6.249933920153364e-08|6.224365121649015e-08|6.22344445468241e-08|6.376156800625063e-08|6.353197943464439e-08|6.297924753691877e-08|6.32156635208551e-08|6.34649268937094e-08|4.716727394357173e-08|4.7175558711506865e-08|4.6452008518075494e-08|4.033459400881495e-08|4.075269421437868e-08|4.0286677644913093e-08|4.721828622868905e-08|4.7224401315500727e-08|4.649050746807853e-08|4.584848492420781e-08|4.604862953969907e-08|4.059281876707385e-08|4.042602196523539e-08|4.05103748890237e-08|4.03092092569367e-08|3.8735760944686945e-08|3.890185710120991e-08|3.870125428804388e-08|3.643498906602068e-08|3.659811978588088e-08|3.6424572494191585e-08|3.994272803960225e-08|4.008112859952816e-08|3.97548836789519e-08|3.476984999278466e-08|3.533737420007539e-08|3.503699809235863e-08|3.422448663450467e-08|3.476151566741712e-08|3.4899858326908524e-08|3.4892962335101244e-08|3.550073735597381e-08|3.537811391357968e-08|3.1814136598371794e-08|3.237935329814455e-08|3.2149187891373834e-08|1.599246459881555e-08|1.6189800459223287e-08|1.6307253910082463e-08|1.727147368363559e-08|1.7280742592097224e-08|1.729232668363875e-08|2.2905174113677756e-08|2.328260201719408e-08|2.329068938969977e-08|2.5301445333784237e-08|2.5567023280364922e-08|2.5573740398207395e-08|2.6157984982846167e-08|2.6559545353627075e-08|2.6486151129943644e-08|2.6482400116204106e-08|1.751837865665916e-08|1.774667940246283e-08|1.67381230803445e-08|1.666026418252278e-08|1.1812521603863552e-08|1.1884413920310793e-08|1.1634096325712446e-08|1.1564342821280924e-08|1.1639427170327691e-08|1.0092799774335905e-08|1.0222296014991501e-08|1.0164271436617783e-08|1.0237042438045113e-08|1.1859535088079263e-08|1.2041356301800965e-08|1.2040070812038982e-08|1.1789285341883444e-08|9.25634540222484e-09|9.419530017878538e-09|9.37009155667543e-09|9.307890137735517e-09|9.429387107987493e-09|9.485634960636186e-09|9.545588441093045e-09|1.0327573688600945e-08|1.0424856096447775e-08|1.0423794199141795e-08|9.482837552035504e-09|9.483659838321466e-09|9.442617607561406e-09|1.2554738430170448e-08|1.2508792516502137e-08|1.255028026357379e-08|1.2498632408557283e-08|1.2674060046057553e-08|1.2623398000167968e-08|1.2563953442838581e-08|1.2655291962276614e-08|1.2704852064450189e-08|1.281118946618507e-08|1.281268102809867e-08|1.335307128969302e-08|1.3388959046902013e-08|1.3356120656956812e-08|1.3398910246074542e-08|1.3420763905748342e-08|1.345845542000913e-08|1.3457908119072045e-08|1.3556529078174149e-08|1.3516166301504274e-08|1.333925778113308e-08|1.3375750572853618e-08|1.3414128382466307e-08|1.4650194033210082e-08|1.4617654489599734e-08|1.4646645420701242e-08|1.4608815579465807e-08|1.4884123635663643e-08|1.4884705309769338e-08|1.4859874533229844e-08|1.4829443266247567e-08|1.537159390128285e-08|1.5313066907323287e-08|2.8530632658815533e-09|2.8080053813556715e-09|4.689731625461403e-10|4.140651960330572e-10|3.9161217508913256e-10|4.807060932449483e-10|1.066094169750136e-09|1.096271809468886e-09|2.055716382345944e-09|2.055029252693835e-09|2.084299173785224e-09|6.689912981257202e-10

"name"|"Trapezoidal Grid (Rebalancing)"
"num_points"|21|27|34|44|65|79|93|132|146|152|166|202|226|297|305|320|335|342|357|384|399|415|439|454|461|603|616|646|663|702|710|724|746|753|768|776|783|937|947|1018|1030|1040|1102|1114|1124|1176|1198|1391|1415|1484|1506|1530|1538|1568|1591|1598|1624|1639|1648|1670|1677|1701|1723|1731|1745|1760|1768|1775|1831|1847|1855|1879|1887|1937|1959|1990|2013|2020|2042|2056|2087|2102|2117|2147|2162|2199|2222|2236|3249|3261|3284|3296|3332|3344|3400|3432|3441|3475|3497|3534|3549|3565|3614|3622|3643|3651|3677|3685|3701|3731|3739|3753|3760|3790|3798|3812|3820|3849|3857|3871|3919|3927|3934|3950|4148|4164|4186|4200|4223|4230|4304|4320|4349|4380|4395|4460|4476|4497|4512|4520|4580|4588|4595|4603|4626|4633|4661|4675|6852|6876|6917|7071|7095|7103|7224|7248|7256|7484|7496|7526|7629|7652|7670|7693|7700|7749|7765|7772|7831|7861|7894|7909|7925|7985|8007|8014|8030|8133|8141|8149|8181|8197|8229|8237|8244|8274|8288|8340|8362|8385|8392|8421|8436|8522|8538|8554|8653|8669|8676|9060|9076|9097|9139|9147|9283|9291|9305|9328|9335|9499|9517|9552|9592|9600|9692|9708|9729|9753|9761|9873|9902|9917|10045|10053|10074|10082|10135|10156|14332|14344|14371|15539|15575|15879|15915|15945|15953|16224|16259|16421|16444|16552|16567|16579|16737|16761|16795|16811|16930|16937|17122|17130|17154|17250|17266|17273|17360|17368|17375|17416|17439|17551|17573|17725|17733|17757|17863|17885|17933|17947|18038|18053|18069|18136|18143|18279|18295|18316|18339|18346|18389|18404|18490|18498|18519|18666|18682|18689|18820|18836|18843|19453|19461|19483|19725|19754|19761|20044|20060|20097|20113|20375|20383|20418|20434|20537|20553|20583|20590|20622|20778|20800|21073|21089|21125|21148|21164|21376|21406|21683|21699|21720|21751|21759|21862|21877|32619|32667|32740|32751|33571|33607|34134|34154|35412|35436|35444|36569|36604|36612|36634|36806|36831|36866|36931|36946|37228|37236|37279|37385|37393|37409|37439|37612|37619|37640|37915|37923|37953|37998|38160|38168|38190|38272|38294|38456|38464|38488|38525|38649|38672|38805|38821|38844|38851|38980|38994|39017|39026|39196|39204|39218|39288|39304|39311|39327|39464|39488|39633|39654|39833|39841|39856|39872|40001|40009|40023|40157|40165|40187|40301|40317|40331|40347|40469|40491|40567|40589|41029|41037|41067|41074|41151|41166|41414|41422|41466|41473|42117|42133|42162|42194|42465|42480|42517|42524|43349|43357|43394|43410|43541|43549|43563|44176|44204|44220|44694|44710|44746|44753|44801|45083|45099|45313|45345|45494|45523|46002|46018|46046|46094|46293|46309|46339|46371|46658|46687|46694|47240|47248|47285|47292|47324|47457|47465|47479|47495|69381|69393|69435|69457|73968|74004|74012|75053|75089|75109|76666|76714|76734|78135|78207|78215|79810|79846|79866|80490|80535|80570|80774|80790|80808|81381|81433|81569|81584|81799|81807|81833|81849|82181|82231|82240|82785|82793|82831|82852|82931|83437|83445|83468|83485|83613|83629|84163|84171|84192|84201|84217|84439|84447|84469|84481|84910|84918|84956|84965|85162|85170|85186|85221|85591|85599|85622|85639|85816|85824|85831|86396|86404|86433|86445|86461|86542|86549|86761|86769|86777|86793|86919|86941|86950|87140|87148|87162|87270|87278|87285|87301|87834|87842|87863|87896|87912|88275|88283|88313|88329|88772|88780|88817|88930|89847|89855|89899|90212|90228|90250|90280|92473|92489|92505|92549|92965|92981|93009|93041|93347|93368|94176|94184|94213|94220|94236|94375|94389|95825|95849|95885|95929|96219|96227|96241|96257|97378|97402|97431|97438|97470|97635|97657|98768|98776|98791|98798|98930|98937|100140
