"name"|"Trapezoidal Grid"
"num_points"|21|33|49|65|121|141|157|201|217|249|273|293|309|325|361|381|401|457|473|497|513|561|585|609|645|661|697|721|737|753|813|837|853|869|1105|1121|1137|1153|1253|1281|1297|1313|1329|1345|1361|1413|1437|1461|1493|1513|1529|1545|1621|1645|1661|1681|1781|1805|1829|1845|1861|1877|1921|1945|1961|1977|1993|2729|2765|2793|2809|2841|2857|2873|2905|2921|2937|2953|2969|3061|3085|3109|3125|3141|3157|3173|3189|3241|3277|3397|3421|3445|3461|3481|3561|3585|3609|3625|3641|3657|3713|3749|3929|3953|3977|3993|4017|4073|4097|4113|4129|4145|4161|4177|4285|4309|4333|4349|4365|4381|4465|4489|4513|4529|4545|4561|5017|5041|5089|5105|5125|5157|5205|5221|5293|5309|5329|5377|5393|5469|5505|5561|5581|5613|5933|5957|5981|6029|6077|6109|6569|6617|6641|6677|6705|6725|6921|6969|7005|7065|7085|7117|7857|7905|7929|7953|7969|8113|8153|8205|8245|8333|8357|8441|8481|8705|8753|8769|8817|8833|9265|9313|9361|9377|9521|9569|9617|9633|9817|9841|9857|9953|9985|10001|10017|10049|10065|10081|10097|10353|10369|10385|10593|10625|10657|10689|10785|10801|10833|10849|11041|11073|11265|11297|14837|14861|14877|14925|14941|14973|15069|15101|15197|15229|15381|15405|15473|15497|15593|15625|15873|15897|15985|16009|16117|16133|16213|16229|16593|16633|16725|16889|16929|17101|17141|17249|17265|17353|17377|17485|17501|17581|17597|17813|17853|17945|18109|18149|18321|18361|18729|18753|18769|19109|19133|19181|19205|19313|19329|19929|19953|19969|20017|20033|20241|20289|20385|20417|21081|21129|21201|21217|21521|21569|21617|21633|21665|21969|22001|22033|22049|22113|22129|22289|22561|22577|22609|22641|23073|23105|23137|23857|23873|23905|24257|24273|24321|24385|25105|25137|25153|25185|34701|34725|34749|34845|35021|35037|35181|35197|35229|35437|35453|35485|35753|35769|35801|36153|36169|36201|36749|36789|36881|37397|37437|37469|38525|38565|38741|39225|39265|39377|39393|39793|39833|40009|40525|40565|40597|41257|41297|41473|41957|41997|42109|42125|42525|42565|42741|45081|45201|45273|45313|45345|45553|45569|45601|46449|46545|46561|46593|48265|48313|48337|48353|48385|49009|49105|49121|49153|49793|49841|50625|50641|51425|51489|51505|52353|52865|53297|53345|54017|54689|55073|55089|55137|78249|78281|78305|78545|78561|78833|78849|78929|78945|79121|79137|79489|79521|79937|80033|80465|80481|81189|81229|81409|81449|81513|82461|82501|82633|82657|82801|82817|82849|83597|83629|85257|85281|85413|85437|85501|86449|86489|86621|86645|86789|86805|86837|87989|88045|88225|88265|88361|89309|89349|89481|89505|89649|89665|89697|90445|90477|91357|91381|91513|91537|91601|92549|92589|92721|92745|92889|92905|92937|93685|93717|94217|94241|94373|94397|94461|95409|95449|95581|95605|95749|95765|95797|97753|97801|97825|97857|97953|100657
"error"|0.24470073103973525|0.058687335718783505|0.009743339496861554|0.03353247482420422|0.01992620338588375|0.01393934248949268|0.015422784514333182|0.012481541109861051|0.01285367777212098|0.010589946061393313|0.0072514712531785526|0.00736436736167969|0.007590079656943302|0.007726981084294958|0.005490544098539743|0.005620659640722138|0.004948854603280118|0.0040906131234306345|0.0041573751507613405|0.003977992591510503|0.004018485807989963|0.003695603255689521|0.003223060631028513|0.003193514032684544|0.003235156289638915|0.003259716666944261|0.0027104147432766464|0.0024872014126421575|0.0025063290537210236|0.0025212256755712116|0.0019705420907805264|0.0017967033740909097|0.001808304874852698|0.0018173401327300184|0.0011010980596612705|0.0011111297600799788|0.0011199827046268064|0.001127795400768353|0.0010040329339615836|0.0012928788988695223|0.0012983590597910781|0.001213869679537777|0.0012199542134105543|0.0011998995661689192|0.0012046382059141094|0.0011522973098069859|0.0010894309421308934|0.0010404705657564273|0.0010153653829485117|0.0010171635874402266|0.0010213454223375767|0.001025035878681893|0.0008878627836361587|0.0008497324041753324|0.0008526065344664126|0.0008536972006241545|0.0006752514178556362|0.0006521241736458564|0.0006341126577459684|0.0006363510326673883|0.0006383263916017202|0.0006400696397429313|0.0005830470566012584|0.0005568404556026606|0.0005581980986207897|0.0005593962143782678|0.0005604535478231159|0.00026707879896898295|0.00025129701268292295|0.00042141529597996457|0.0004227913176940037|0.00041898420874466035|0.00040391138363053556|0.0004049830304189433|0.0004020180509882355|0.00039058365678166937|0.0003914071088969644|0.00038869300753290075|0.00038933431268377267|0.00037703686308855746|0.00036892947298346255|0.00036177472632841894|0.00036260932568608906|0.0003633933592257816|0.00036412989057340705|0.0003648217977428684|0.0003654717843773545|0.0003562316460684466|0.0003570748903753307|0.0003124415152092532|0.00030752413453990867|0.00030318456133085296|0.0003036907714300734|0.0003039007619127042|0.0002693657310904124|0.00026305168932873064|0.00025747956703123687|0.0002579262958753457|0.00025834595878861956|0.00025874019560852046|0.0002573227317678021|0.00025783418529362156|0.00021493553086329674|0.00021195298872227824|0.0002093209045205049|0.00020962793646514926|0.00020971536612703827|0.00019611483560747246|0.00019273517259332904|0.00019300612733322249|0.00019326066575788906|0.00019349978247578246|0.00019372441184654324|0.00019393543160977096|0.00017790388133679966|0.00017609487808385596|0.000174498438317012|0.0001746846626047834|0.00017485960413442798|0.00017502394649184977|0.00016224486803693473|0.00015992206188170796|0.0001578721926444268|0.0001580172242650289|0.00015815346886548944|0.00015828145882214914|0.00012468488467233272|0.00012108725212119973|0.00011909087539685476|0.00011927109383422379|0.00011933203943229421|0.00011967601268514192|0.00012015329465227636|0.0001203027009847221|0.00012058188898712189|0.00012071373961305916|0.00012076752391385551|0.00012113923148325042|0.00012125558925132807|0.00012092620195969254|0.00012107635180954713|0.00012116174291832171|0.00012120363017411872|0.00012138774578926816|0.00010671937313349535|0.00010531051998355175|0.00010406721144349004|0.00010251243168660603|0.00010114034336861637|0.00010130282482776543|8.617267330330001e-05|8.496180961078828e-05|8.444420906586163e-05|8.455174899382417e-05|8.444358781808759e-05|8.44762096455779e-05|7.905806907848665e-05|7.729627280305581e-05|7.738734328954227e-05|7.742198125740437e-05|7.744738716180855e-05|7.755905892684026e-05|6.158393964428637e-05|6.064091805261383e-05|6.023781034220962e-05|5.988206903789866e-05|5.993057417240524e-05|5.9635294864397954e-05|5.969348299641692e-05|5.9705932554930946e-05|5.9759719733344634e-05|5.97116667660263e-05|5.9723646670343214e-05|5.980752701301465e-05|5.985143630018318e-05|5.710278120798379e-05|5.653080970082857e-05|5.656022955272483e-05|5.664316872212916e-05|5.6669131649592624e-05|5.175258318767785e-05|5.130713132919389e-05|5.091402144406613e-05|5.093841135689096e-05|4.902782583855878e-05|4.837969720916348e-05|4.8444290299229255e-05|4.8464510246457135e-05|4.7152745789852744e-05|4.698470549548071e-05|4.700254953765024e-05|0.00011382613245655777|0.000113567430397811|0.00011116948614662542|0.00011089578367207838|0.00010896384296130245|0.00010875068325842244|0.0001071026018826195|0.00010691448910566492|9.060132964929274e-05|9.054622843225237e-05|9.050195336095704e-05|7.775489058052946e-05|7.768483310088865e-05|7.511152147611708e-05|7.495461074615081e-05|6.934966571335631e-05|6.92608075290304e-05|6.919991824651059e-05|6.917133211180894e-05|5.667151063879337e-05|5.662627812936907e-05|5.331858688385555e-05|5.330735214077707e-05|1.6941209447848845e-05|1.686005760357189e-05|1.6883117884278098e-05|1.6950175714474572e-05|1.697183884336372e-05|1.7014162742309114e-05|1.7133480442930787e-05|1.717083115285585e-05|1.7276128653728077e-05|1.730909053983077e-05|1.7351148902094915e-05|1.7355980539966333e-05|1.7375433300104288e-05|1.737997220342249e-05|1.746197798106809e-05|1.74876487227935e-05|1.742971354499192e-05|1.743371911245843e-05|1.741675870455041e-05|1.742052158741819e-05|1.7449233339579448e-05|1.74597911066021e-05|1.75101748589435e-05|1.751978781424812e-05|1.7121311699635965e-05|1.713366296870323e-05|1.7147803013935864e-05|1.7139489296251953e-05|1.7150464677342906e-05|1.7113241182274846e-05|1.7123313948418313e-05|1.714235615924059e-05|1.7149389147035625e-05|1.7139102139724677e-05|1.7141384444069787e-05|1.7158799002277458e-05|1.7165202610521486e-05|1.7195761902093418e-05|1.7201592453138405e-05|1.7084530432263672e-05|1.709202185545899e-05|1.710059822605946e-05|1.7095555702823843e-05|1.7102212607313773e-05|1.707963541722807e-05|1.7085744858976947e-05|1.6522009744510238e-05|1.6485998831555787e-05|1.6490264554672927e-05|1.5801625172192674e-05|1.573842405211389e-05|1.565551731983053e-05|1.5656901606405278e-05|1.566746406974755e-05|1.567134805529854e-05|1.4856016732940234e-05|1.482797140587644e-05|1.4831507815119876e-05|1.4841791465450391e-05|1.4845113614168711e-05|1.452374394645993e-05|1.4459176118894836e-05|1.447747408038033e-05|1.448320199802024e-05|1.3767272441786627e-05|1.3716986967382036e-05|1.365209179067021e-05|1.3654599480164982e-05|1.321922890256874e-05|1.3141345236087827e-05|1.3072613140349134e-05|1.3074896418069462e-05|1.307935732423756e-05|3.198756807253488e-05|3.155203606271205e-05|3.11428916016239e-05|3.113301249869532e-05|3.082363977577873e-05|3.0790737337239965e-05|2.9581917049677363e-05|2.6967596020145525e-05|2.6948848776544427e-05|2.6921413873196682e-05|2.6909304206270027e-05|2.287476277271433e-05|2.2850551557035314e-05|2.270915501469002e-05|1.9230296800678815e-05|1.9220721644298953e-05|1.9213602739202916e-05|1.5704183624974005e-05|1.5694148947858254e-05|1.5685678298729087e-05|1.542035537653445e-05|1.3315853591263269e-05|1.3304116500247214e-05|1.3305951164998349e-05|1.3301633330861593e-05|4.008805493740309e-06|3.997620913361468e-06|3.998239116754758e-06|4.015267475722608e-06|4.044486671065331e-06|4.047020548041907e-06|4.0689562593996845e-06|4.071299713211215e-06|4.075932048517311e-06|4.104340581610768e-06|4.1064086709473645e-06|4.110496693575394e-06|4.134899279897296e-06|4.136724363403029e-06|4.1403320315078655e-06|4.155970020894426e-06|4.157580651083444e-06|4.160764407348301e-06|4.139942545916829e-06|4.141876431897184e-06|4.1441324148265685e-06|4.142322905847518e-06|4.144015637528801e-06|4.146495149367443e-06|4.065661089471968e-06|4.06717986872115e-06|4.064909864061454e-06|4.061523776545899e-06|4.062857461211925e-06|4.069590540618212e-06|4.070522702382244e-06|4.05724720425815e-06|4.058430031199031e-06|4.0566621489866e-06|4.055564625918912e-06|4.056591319393874e-06|4.058095219944937e-06|4.034530724073982e-06|4.035451910057998e-06|4.034075081928357e-06|4.032021317242926e-06|4.032830238351247e-06|4.036914056709855e-06|4.03747944148343e-06|4.029427444148851e-06|4.030144864847515e-06|4.029072590939429e-06|3.643933295259035e-06|3.6247174032731583e-06|3.6141583910836064e-06|3.6147811121307613e-06|3.6156932727474563e-06|3.621287244696964e-06|3.6216944760090707e-06|3.6224994554840136e-06|3.5133620152704145e-06|3.5012245685655404e-06|3.501583948846056e-06|3.502294340629876e-06|3.273086332647228e-06|3.26652527906501e-06|3.2639504421139226e-06|3.264267594494722e-06|3.2648945140563257e-06|3.2087331022731765e-06|3.198980389801709e-06|3.1992602740232253e-06|3.199813528883094e-06|8.845662458423747e-06|8.842838487903417e-06|7.68447058792987e-06|7.68169856781309e-06|6.3928742769943435e-06|6.390309699329123e-06|6.38969078388871e-06|5.795004936745339e-06|5.365283062723687e-06|5.07048508732343e-06|5.069270512027215e-06|4.272557525666149e-06|3.900227286103272e-06|3.7891367209035297e-06|3.789354695217408e-06|3.7895235024419892e-06|1.0506927498937458e-06|1.051381736316798e-06|1.0514529253337518e-06|1.0564229255758187e-06|1.056744019589996e-06|1.0620150059703119e-06|1.0623142983153482e-06|1.0637933475847193e-06|1.0640857075415059e-06|1.067227397569072e-06|1.067506369104176e-06|1.073375931803695e-06|1.0738849369371695e-06|1.0801525384256646e-06|1.081510723581615e-06|1.0863294342139662e-06|1.086533534072527e-06|1.0820206071332528e-06|1.0822783642680595e-06|1.0821343693483074e-06|1.0823870783253675e-06|1.0822907730363708e-06|1.0808065163011348e-06|1.081036610849902e-06|1.080413675560795e-06|1.0804726930712819e-06|1.0812238829055982e-06|1.0813891680866564e-06|1.081717806608947e-06|1.0835333316275796e-06|1.0838308150799423e-06|1.061629559324016e-06|1.0616832929844502e-06|1.0611335565058488e-06|1.0611856384890098e-06|1.061110637587162e-06|1.0599546952645967e-06|1.0601338938778358e-06|1.0596487525249912e-06|1.0596947148790547e-06|1.0602797445148154e-06|1.0604084678287406e-06|1.0606644111006695e-06|1.0570786451154137e-06|1.0573521742771155e-06|1.0572675081595758e-06|1.05742166688496e-06|1.0575891266610721e-06|1.056688880408183e-06|1.0568284390284623e-06|1.0564506111817507e-06|1.0564864065911057e-06|1.0569420257168381e-06|1.057042275778289e-06|1.0572416055489388e-06|1.0583427743920713e-06|1.0585232090165734e-06|1.0512600867803474e-06|1.0512926795471856e-06|1.050959245039605e-06|1.050990833825231e-06|1.0509453444253187e-06|1.0502442307044566e-06|1.0503529204339238e-06|1.050058668922123e-06|1.0500865452269353e-06|1.0504413832641557e-06|1.0505194594143436e-06|1.0506746974587693e-06|1.051532287851217e-06|1.0516728099063072e-06|1.0490545613621776e-06|1.0490799455020585e-06|1.0488202675141926e-06|1.048844869762504e-06|1.0488094397939393e-06|1.0482634142266133e-06|1.0483480607249266e-06|1.0481188971738493e-06|1.0481406062402415e-06|1.0484169532460332e-06|1.0484777587220191e-06|1.0485986584116366e-06|1.016080657698546e-06|1.0149705902282945e-06|1.0145086535808676e-06|1.0146180906720658e-06|1.0149406880421643e-06|9.613898094769668e-07

"name"|"Trapezoidal Grid (Rebalancing)"
"num_points"|21|33|49|65|121|141|157|201|217|253|277|293|309|325|361|381|441|457|473|489|505|569|593|625|641|657|709|733|749|813|837|1081|1105|1121|1157|1181|1261|1289|1305|1321|1337|1353|1369|1449|1473|1497|1529|1545|1561|1577|1593|1673|1697|1721|1737|1753|1769|1865|1889|1913|1929|1945|1961|2537|2577|2653|2693|2729|2753|3013|3053|3093|3133|3157|3241|3281|3321|3345|3449|3481|3513|3585|3609|3625|3721|3745|3769|3793|3817|3833|3849|3865|3881|3897|3913|3993|4017|4041|4057|4073|4089|4105|4169|4193|4217|4233|4249|4265|4289|4313|4409|4433|4457|4473|4569|4593|4617|4633|6337|6353|6369|6385|6465|6481|6565|6605|6685|6701|7021|7061|7209|7233|7249|7453|7493|7641|7665|7681|7953|7993|8025|8057|8153|8201|8249|8345|8393|8441|8553|8601|8649|8665|8713|8729|8761|8793|8825|8937|8985|9017|9145|9193|9241|9273|9305|9369|9401|9465|9497|9593|9617|9641|9657|9817|9865|9913|9945|9977|10089|10105|14141|14213|14229|14253|14285|14333|14349|14397|14413|14585|14625|14689|14861|14877|15349|15373|15437|15765|15805|15869|16125|16165|16429|16453|16517|16845|16885|16949|17121|17137|17521|17601|17617|17681|17713|17777|17977|18017|18049|18097|18113|18273|18321|18369|18497|18545|18593|18833|18905|18977|19025|19105|19153|19185|19377|19425|19497|19521|19761|19809|19905|19937|19985|20001|20129|20161|20193|20305|20321|20385|20753|20801|20897|20993|21025|21057|21153|21185|21449|21497|21545|21617|21665|21873|21889|21921|22177|22225|22241|22273|31825|31841|31865|31913|31929|31961|32073|32089|32265|32281|32701|32741|33113|33153|33361|33377|34365|34389|34845|34885|34909|35117|35133|35473|35497|35869|35909|36117|36133|36693|36717|37121|37161|37613|37653|37789|37813|37877|38633|38673|38753|38785|38865|38881|38945|38977|39121|39137|39217|39233|39969|40049|40129|40161|40241|40257|40737|40785|40929|41369|41513|41537|42233|42281|42329|42401|42497|42969|43017|43161|43185|43201|43233|44057|44105|44153|44225|44321|44353|44529|44545|44593|44609|44721|44737|44865|44897|44961|45553|45697|45729|45809|45825|46113|46145|46209|46801|46969|46993|47009|47041|47353|47377|47393|47713|47761|47777|47857|47873|48153|48225|48241|48337|48897|48913|49569|49617|49665|49761|49777|54313|54409|54441|54489|54505|54537|54713|54729|54793|54949|54965|55185|56129|56273|56289|56353|59653|59749|59845|59881|60025|60041|60373|60393|60409|60537|60805|61465|61537|61577|61621|61717|64005|64101|64197|64229|64277|64293|64325|68761|68809|68849|68865|68913|69053|69409|69429|69477|69937|69973|70021|70161|70181|70353|70545|70617|70641|72481|72577|72625|72689|72833|72849|72881|74649|74721|74817|74833|74865|75537|75569|75601|75745|75761|75793|83897|83993|84161|84209|84321|84337|84545|84561|84641|84657|84913|84945|85105|85137|85545|85617|87953|88121|88145|88177|88353|88369|91265|91361|91409|91441|91585|91601|91921|91953|92033|92049|94129|94225|94257|96737|96785|96881|98257|98281|98305|101177
"error"|0.24470073103973525|0.058687335718783505|0.009743339496861554|0.03353247482420422|0.01992620338588375|0.01393934248949268|0.015422784514333182|0.012481541109861051|0.01285367777212098|0.010134081906360098|0.006711548010284006|0.006912310056881527|0.007138022352145139|0.007274923779496794|0.005158624458250983|0.005620659640722138|0.004040249902841685|0.004107011930171868|0.0041573751507613405|0.003977992591510503|0.004018485807989963|0.003423881168191044|0.002939478503993782|0.0030015614901071582|0.003026121867412504|0.003044649460858889|0.0025466381369838795|0.0023178225203576972|0.0023327191422078852|0.0018362862204391974|0.0016580844390323619|0.001092817494430631|0.001096535098226807|0.0011055703561051737|0.001099290203781756|0.0011021854765294304|0.0009909099585992938|0.0012928788988695223|0.0012983590597910781|0.001213869679537777|0.0012199542134105543|0.0011998995661689192|0.0012046382059141094|0.001036508663687082|0.0009720657178433259|0.0009218775011564194|0.0009303272896712115|0.0009340177460146122|0.0009373416316342927|0.0009405984479270409|0.0009434725782174672|0.00077076466589455|0.0007316780434392352|0.0007012373512612187|0.0007032533897990225|0.0007057898008778034|0.0007080281757992232|0.0005475994070369858|0.0005238921721326025|0.0005054289590238222|0.0005071722071650334|0.0005086369746551715|0.0005100129963692107|0.0003039953673347686|0.0003058025529493106|0.00030267198791460897|0.0003041260413091127|0.0003033771135255602|0.0003037272176508917|0.0002737484065981529|0.0002578282830747197|0.00025896070099605|0.00025827871893621077|0.0002585513803039528|0.00025712836559472525|0.0002580102935590407|0.00025747916539715926|0.0002576915142834521|0.00024551456276784313|0.00030627459572485225|0.0003072802547789759|0.0003536658301131249|0.00034535516162531273|0.00034574413286144514|0.0002741078803591814|0.00026763552523175014|0.000261923691880174|0.0002568830166386066|0.0002524346363512124|0.00025285429926448624|0.0002532485360854335|0.00025361888730577047|0.00025396680007965937|0.00025431006599164373|0.00025461299709576547|0.00021714747017698654|0.00021409014609750484|0.00021139206706687354|0.0002116990990115179|0.00021193502199297676|0.00021222345181272907|0.0002124944065531457|0.00019330464601133093|0.00018937896418619999|0.00018591456213534578|0.00018615367885323918|0.000186378308224|0.0001865893279877509|0.00017316057891438497|0.00016627079274614953|0.00015225168300887762|0.0001503973222176268|0.00014876085456479003|0.00014893015411868515|0.00013761387260508723|0.00013523282621807022|0.00013313156015594757|0.00013328096648865492|7.147020850250043e-05|7.16564327910566e-05|7.183137432096276e-05|7.199571667838454e-05|7.20779057451213e-05|7.222293736729296e-05|7.194613911864025e-05|7.211997037572828e-05|7.21764928118831e-05|7.228944355271407e-05|7.034196309190391e-05|7.047964554426668e-05|7.020415019601346e-05|7.023768840892467e-05|7.032565453370848e-05|6.962317625575819e-05|6.973040345652184e-05|6.951584746402437e-05|6.954196705101062e-05|6.961047513834615e-05|6.586999870536937e-05|6.427108446346536e-05|8.781119304154723e-05|8.793393304232937e-05|9.91410393203204e-05|9.709460950751445e-05|9.528864153723885e-05|8.45774461711492e-05|8.29836850311494e-05|8.157719576216347e-05|6.963403693003374e-05|6.83928145063694e-05|6.729743956203555e-05|6.735594792220684e-05|6.752441488714367e-05|6.757776903797082e-05|6.768116309405437e-05|6.777988141448714e-05|6.787843140195741e-05|6.385567446967074e-05|6.288900947438345e-05|6.297336736132008e-05|5.225764189767501e-05|5.150480244178839e-05|5.084042395479223e-05|5.09173058596495e-05|5.099405666726645e-05|5.1135000698433056e-05|5.120069868630292e-05|5.132508135677872e-05|5.138305962847267e-05|4.7969025814290885e-05|4.75558114026289e-05|4.7271813567558295e-05|4.729777649554494e-05|4.297311737769334e-05|4.251649716589269e-05|4.2113531243245264e-05|4.21575451638028e-05|4.2199869062225016e-05|4.233800801644791e-05|4.235653747277175e-05|2.1803477078784296e-05|2.123464662180828e-05|2.1259036535417877e-05|2.1265088067880968e-05|2.1311639786382875e-05|2.1376232876448644e-05|2.1396452824461298e-05|2.1453456026358314e-05|2.147130006826626e-05|2.1379680454020393e-05|2.1401293112449636e-05|2.139294556938829e-05|2.1356013673181826e-05|2.137080690315e-05|2.0837208340206246e-05|2.0842384491954776e-05|2.0835017809632017e-05|2.07176027099107e-05|2.0734434665250118e-05|2.072793359235161e-05|2.0145431437830395e-05|1.9658439953090462e-05|1.9470041180656136e-05|1.9474072371747884e-05|1.946833519448709e-05|1.937689222220767e-05|1.9390000962793165e-05|1.9384937921770577e-05|1.9362537594433022e-05|1.9371510141042322e-05|1.8711334495842375e-05|1.8317617636058567e-05|1.832610103977761e-05|1.8358939833022766e-05|1.8374827499823523e-05|1.8405510721863168e-05|1.8073006386264653e-05|1.7738302360136693e-05|1.7752106793127613e-05|1.7772155008296646e-05|1.777876188951424e-05|3.10942545457387e-05|3.0780424370684216e-05|3.0518651092339956e-05|2.7935644536988535e-05|2.7704630431417923e-05|2.7500761196863287e-05|2.3156019989809538e-05|2.2892919567064568e-05|2.266313857277368e-05|2.252302143392677e-05|2.186705134137694e-05|2.1621138105439497e-05|2.1632946851625326e-05|1.9332157718593764e-05|1.9115140048657637e-05|1.8936186429854098e-05|1.888247721733055e-05|1.5974941925532038e-05|1.5783424504151213e-05|1.559665707326924e-05|1.5607576494833128e-05|1.5623552340900898e-05|1.5628664744027893e-05|1.566841195265928e-05|1.5677757331013896e-05|1.5687201069182894e-05|1.5718197317549233e-05|1.5722435648825658e-05|1.573885919386826e-05|1.4049153884854448e-05|1.3917526013782555e-05|1.3752704335116838e-05|1.3607249713006842e-05|1.3614527901893378e-05|1.3621882692087455e-05|1.3642616999451262e-05|1.3649107579987495e-05|1.1883253526797237e-05|1.178074163876502e-05|1.1714554988806734e-05|1.163002328546463e-05|1.1578477070416166e-05|1.1614954346246315e-05|1.1617609826327173e-05|1.1622858952442257e-05|1.1304942367460152e-05|1.1259452991875517e-05|1.1261796444902279e-05|1.1266428782301093e-05|5.70954427833636e-06|5.712665147917695e-06|5.713430483999012e-06|5.722505774665824e-06|5.725437560944482e-06|5.731165477276443e-06|5.749860551261837e-06|5.752368241018198e-06|5.767764451821903e-06|5.769977479632247e-06|5.746600199444411e-06|5.749283478661123e-06|5.727322584064342e-06|5.729901529281438e-06|5.7287755651368054e-06|5.730553783280882e-06|5.588292933704794e-06|5.5889374106428946e-06|5.459341017600014e-06|5.364318549509302e-06|5.3649239800014385e-06|5.363930321118293e-06|5.365499593454888e-06|5.339020145647882e-06|5.339588894987989e-06|5.322485732880093e-06|5.32449421743736e-06|5.323617316625139e-06|5.325002193346218e-06|5.271962590120578e-06|5.2724645095742475e-06|5.259952794865894e-06|5.2616852494640675e-06|5.238425965712726e-06|5.240060431953868e-06|5.235323511260467e-06|5.235759586497632e-06|5.2351316099829045e-06|5.06012624329947e-06|4.998775126283017e-06|4.929937009552825e-06|4.932088464383047e-06|4.937364541560228e-06|4.9384044426984005e-06|4.942504995472356e-06|4.9445261006855775e-06|4.9533572585931615e-06|4.954309070451173e-06|4.959009232300409e-06|4.959941393541261e-06|4.8175601643158494e-06|4.763948984619579e-06|4.71950375551212e-06|4.7212324971063e-06|4.725456755642427e-06|4.726270882908664e-06|8.796154601213018e-06|8.753421289297541e-06|8.657132541401367e-06|7.6449796601519e-06|7.5661766686359914e-06|7.553780053258369e-06|6.149920930961808e-06|6.112208914671374e-06|6.0879892802515155e-06|6.056502762328141e-06|6.0193585513006395e-06|5.322978632459824e-06|5.292836809773919e-06|5.245040379536102e-06|5.237521452539686e-06|5.238270464378282e-06|5.2397187091079035e-06|4.172275611485677e-06|4.14880113542676e-06|4.1341111849901805e-06|4.115013646118335e-06|4.092484543410506e-06|4.0938845353067795e-06|4.10134497581977e-06|4.10199914570207e-06|4.103933074059953e-06|4.104583828104142e-06|4.1090075822587785e-06|4.109622117118322e-06|4.1144421770302695e-06|4.115611998778357e-06|4.117911130403151e-06|3.783933697092989e-06|3.7545672890157957e-06|3.7556158231367624e-06|3.758177964878833e-06|3.7586717593568773e-06|3.7673670386878744e-06|3.768278095919277e-06|3.7700686610964985e-06|3.4048922100065752e-06|3.3784140071048815e-06|3.3748623173615692e-06|3.375269548673676e-06|3.376074528148619e-06|3.2500802441681724e-06|3.2429056335486545e-06|3.243269481780995e-06|3.1976718794806358e-06|3.1911532531294743e-06|3.1914923947392188e-06|3.1931683768329534e-06|3.1934996629044485e-06|3.1051118715049296e-06|3.0965931442843255e-06|3.0969068007805706e-06|3.0987632201147042e-06|3.042294059838352e-06|3.0425730305886867e-06|2.920154317397102e-06|2.9109615813324664e-06|2.9050263041649277e-06|2.895029075182164e-06|2.8952830813824735e-06|2.743795538784703e-06|2.733153543807237e-06|2.7339009586408046e-06|2.7349960986264606e-06|2.735355479691745e-06|2.7360658717371545e-06|2.7397806752055477e-06|2.740102822118208e-06|2.741366531281831e-06|2.743289330306554e-06|2.743582647681589e-06|2.7440555822133597e-06|2.636250530750486e-06|2.6250510307347393e-06|2.6253019180012312e-06|2.626286096351003e-06|2.240814595765344e-06|2.234177506170894e-06|2.228320294297571e-06|2.2286607569352263e-06|2.227465112099766e-06|2.2276797079828594e-06|2.210805113001558e-06|2.2109169546251435e-06|2.211128223872209e-06|2.209808318181265e-06|2.204610830654824e-06|2.155331506564032e-06|2.1496834968560816e-06|2.1498895659617933e-06|2.1497271946282394e-06|2.148145159854079e-06|1.992811150859902e-06|1.9857460054524734e-06|1.980412953257068e-06|1.9807660072526346e-06|1.9812833141963615e-06|1.9814530741305763e-06|1.981788639024554e-06|1.7142689997904238e-06|1.7120060172442396e-06|1.7121768559743163e-06|1.7123314240875582e-06|1.7121414451017985e-06|1.7114019852105603e-06|1.6977346636684127e-06|1.6978158516894968e-06|1.6976345726534905e-06|1.687427053815443e-06|1.6876485263681832e-06|1.6874782309598827e-06|1.6852690487795021e-06|1.6853435503066407e-06|1.7230913430411773e-06|1.6796576325910368e-06|1.6592676491902294e-06|1.6560839347797223e-06|1.5725980391400905e-06|1.5684446546669369e-06|1.56883532316653e-06|1.569348595612541e-06|1.5704845919831928e-06|1.5706113209373574e-06|1.5708632974632987e-06|1.4932312403672034e-06|1.4893595197101947e-06|1.4854577758818264e-06|1.4855744485437194e-06|1.4858050793513416e-06|1.4750457069893697e-06|1.4752620086988008e-06|1.4754775353179944e-06|1.4764306323661295e-06|1.4765335969437445e-06|1.4767371273215605e-06|1.198559056906858e-06|1.1945334580794025e-06|1.1891935705455205e-06|1.189479712515488e-06|1.1901452071384427e-06|1.1902401210319035e-06|1.191439936391716e-06|1.1915312154964996e-06|1.1919822999650376e-06|1.192071463855626e-06|1.1934665750115515e-06|1.1936370169100756e-06|1.1944754861428877e-06|1.1946406849993497e-06|1.180432492253035e-06|1.1775998809022217e-06|1.11809673583499e-06|1.1133511800660776e-06|1.1127089945228251e-06|1.112856505469537e-06|1.1136540720159785e-06|1.1137237406736813e-06|1.0441753352260067e-06|1.0416561803861242e-06|1.0405359213817338e-06|1.0406671151486467e-06|1.0412495456292946e-06|1.041312979820028e-06|1.0425558735076236e-06|1.0426762691139177e-06|1.0429731736683069e-06|1.0430309308396902e-06|1.0043492187200262e-06|1.0023872972575356e-06|1.002496734871913e-06|9.480369493425261e-07|9.468065873703937e-07|9.449635338304351e-07|9.255586928681848e-07|9.203503136628124e-07|9.175625595804369e-07|8.681114976758197e-07

"name"|"HighOrder Grid"
