"name"|"Trapezoidal Grid"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98685|106029
"error"|838284.5355964048|266943.6016530066|1083450.6551691282|111254.24966035943|206336.1962837815|20801.7665136088|68232.51377034815|81917.78809075465|47362.5781177481|60159.14491498848|12116.66558589434|13339.806976004407|24862.543459764318|5944.155856550841|14511.147222852134|8812.400261206738

"name"|"Trapezoidal Grid (Rebalancing)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98685|106029
"error"|838284.5355964048|266943.6016530066|1083450.6551691282|111254.24966035943|206336.1962837815|20801.7665136088|68232.51377034815|81917.78809075465|47362.5781177481|60159.14491498848|12116.66558589434|13339.806976004407|24862.543459764318|5944.155856550841|14511.147222852134|8812.400261206738

"name"|"HighOrder Grid"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98685|106029
"error"|838284.5355964048|266943.6016530066|1083450.6551691282|111254.24966035943|206336.1962837815|20801.7665136088|68232.51377034815|81917.78809075465|47362.5781177481|60159.14491498848|12116.66558589434|13339.806976004407|24862.543459764318|5944.155856550841|14511.147222852134|8812.400261206738

"name"|"Simpson Grid (Balanced)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98037|105867
"error"|4246032.626121045|676663.7382632128|5342690.766804621|637861.2869882564|4469236.222687692|2025146.2254672635|2765542.928373759|1234919.845293123|1248554.2107313175|1303296.8903562513|1275174.4662360447|447866.2256791707|1158154.0833905505|473595.4359433374|474054.96841383|442248.3024713176

"name"|"Extrapolation Grid (Unit, Romberg, Default Romberg)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98685|106029
"error"|4614027.60927505|383026.71552111325|6544089.278624306|1015618.1025494853|6233369.681340285|3220286.315222088|4278271.701895793|2154734.825840156|2234910.9048388377|2372198.1636880743|2397840.995692617|988017.6499307851|1367127.797920813|986007.7682890227|696630.1376805041|1288780.369078335

"name"|"Extrapolation Grid (Unit, Romberg, Default Romberg, Balanced)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98037|105867
"error"|4614027.60927505|383026.71552111325|6544089.278624306|1015618.1025494853|6233369.681340285|3220286.315222088|4278271.701895793|2154734.825840156|2234910.9048388377|2372198.1636880743|2397840.995692617|988017.6499307851|1367127.797920813|1044338.0291582609|1048280.1279075469|979446.2323564176

"name"|"Extrapolation Grid (Grouped, Romberg, Default Romberg)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98685|106029
"error"|4614027.60927505|383026.71552111325|6544089.2786243055|1015618.1025494852|6233369.681340285|3220286.3152220855|4278271.701895792|2154734.8258401565|2234910.904838836|2372198.1636880734|2397840.9956926145|988017.6499307851|2075902.7081289478|899529.0068468597|735994.0159586391|1970075.3658239131

"name"|"Extrapolation Grid (Grouped, Romberg, Default Romberg, Balanced)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98037|105867
"error"|4614027.60927505|383026.71552111325|6544089.2786243055|1015618.1025494852|6233369.681340285|3220286.3152220855|4278271.701895792|2154734.8258401565|2234910.904838836|2372198.1636880734|2397840.9956926145|988017.6499307851|2075902.7081289478|1024870.1317132035|1025803.3272426735|998086.6580776162

"name"|"Extrapolation Grid (Optimized, Trapezoid, Romberg, Balanced)"
"num_points"|1053|1809|2349|3501|5661|12405|14997|27381|32565|37749|45189|88965|95013|96525|98037|105867
"error"|4614027.60927505|383026.71552111325|6544089.2786243055|1015618.1025494852|6233369.681340285|3220286.3152220855|4278271.701895792|2154734.8258401565|2234910.904838836|2372198.1636880734|2397840.9956926145|988017.6499307851|2075902.7081289478|1024870.1317132035|1025803.3272426735|998374.6025891161

"name"|"Extrapolation Grid (Grouped Optimized, Romberg, Default Romberg)"
