"name"|"Trapezoidal Grid"
"num_points"|1053|2997|7497|9765|10521|17997|19509|20265|21993|22749|34001|34757|35513|38621|39377|45485|49673|75821|76577|78197|78953|81545|83273|84893|85649|132445
"error"|21902.115249309027|11727.76717635402|20023.74313868084|3230.442885946812|1621.550492550417|7042.669811969519|1343.0305099533703|1198.3627107052196|1396.0184068806293|2728.85295826012|2502.3347280595326|1096.3077341450862|100.91003612593522|180.00239699030212|929.0880337897913|1075.3970084785299|1543.1441396995658|1257.0380537760545|749.9068029215546|705.1323255020776|376.13758346661683|251.4237615002941|31.96908140898927|24.98752750525236|178.5010179011839|883.8454953647179

"name"|"Trapezoidal Grid (Rebalancing)"
"num_points"|1053|2997|7497|9765|10521|17997|19509|20265|21993|22749|28713|29469|30225|33585|34341|37149|39093|60353|61109|61865|62621|73609|75553|83249|84005|84761|88055|103081
"error"|21902.115249309027|11727.76717635402|20023.74313868084|3230.442885946812|1621.550492550417|7042.669811969519|1343.0305099533703|1198.3627107052196|1396.0184068806293|2728.85295826012|2002.1868543545131|326.2986671667191|1091.9430393487658|1056.936724308851|38.36254008425713|87.93825739213102|186.84912590956043|2634.469342339328|1946.834694812206|1886.6746795858878|1442.1489521661233|1159.3768052698078|1044.5678768501782|1247.6636611880738|1018.1969455264317|842.6803762201052|1121.9109082961213|737.7018858209522

"name"|"HighOrder Grid"
"num_points"|1053|2997|7497|9765|10521|17997|19509|20265|21993|22749|34001|34757|35513|38621|39377|45485|49673|75821|76577|78197|78953|81545|83273|84893|85649|132445
"error"|21902.115249309027|11727.76717635402|20023.74313868084|3230.442885946812|1621.550492550417|7042.669811969519|1343.0305099533703|1198.3627107052196|1396.0184068806293|2728.85295826012|2502.3347280595326|1096.3077341450862|100.91003612593522|180.00239699030212|929.0880337897913|1075.3970084785299|1543.1441396995658|1257.0380537760545|749.9068029215546|705.1323255020776|376.13758346661683|251.4237615002941|31.96908140898927|24.98752750525236|178.5010179011839|883.8454953647179

"name"|"Simpson Grid (Balanced)"
"num_points"|1053|2997|7497|9765|10521|17997|19509|20265|21993|22749|34001|34757|35513|38621|39377|45485|49673|75821|76577|78197|78953|81545|83273|84893|85649|132445
