"name"|"Trapezoidal Grid"
"num_points"|1053|1377|1809|2349|2997|4581|5877|7173|9009|10521|16497|19833|22857|25125|28959|29985|33009|70007|70385|73409|76433|80969|82481|90689|93713|168113
"error"|0.46510116946450736|0.41833257584009087|0.3103468134592925|0.24854098080368814|0.22250175073316172|0.15315937134050833|0.12284571552854594|0.10729979708787568|0.09724713928519024|0.0907773478168608|0.22603289825389522|0.050008630526215646|0.04246040278331084|0.029723645733704313|0.03601422733995628|0.03605391430740311|0.034442196919556654|0.014283743138260871|0.01627885599438255|0.05564262399017553|0.014398328429822565|0.013285251823826357|0.01342789827396908|0.012799208815826375|0.010935010693221503|0.032316622526168765

"name"|"Trapezoidal Grid (Rebalancing)"
"num_points"|1053|1377|1809|2349|2997|4581|5877|7173|9009|10521|16497|19833|22857|25125|28959|29985|33009|70007|70385|73409|76433|80969|82481|90689|93713|168113
"error"|0.46510116946450736|0.41833257584009087|0.3103468134592925|0.24854098080368814|0.22250175073316172|0.15315937134050833|0.12284571552854594|0.10729979708787568|0.09724713928519024|0.0907773478168608|0.22603289825389522|0.050008630526215646|0.04246040278331084|0.029723645733704313|0.03601422733995628|0.03605391430740311|0.034442196919556654|0.014283743138260871|0.01627885599438255|0.05564262399017553|0.014398328429822565|0.013285251823826357|0.01342789827396908|0.012799208815826375|0.010935010693221503|0.032316622526168765

"name"|"HighOrder Grid"
"num_points"|1053|1377|1809|2349|2997|4581|5877|7173|9009|10521|16497|19833|22857|25125|28959|29985|33009|70007|70385|73409|76433|80969|82481|90689|93713|168113
"error"|0.46510116946450736|0.41833257584009087|0.3103468134592925|0.24854098080368814|0.22250175073316172|0.15315937134050833|0.12284571552854594|0.10729979708787568|0.09724713928519024|0.0907773478168608|0.22603289825389522|0.050008630526215646|0.04246040278331084|0.029723645733704313|0.03601422733995628|0.03605391430740311|0.034442196919556654|0.014283743138260871|0.01627885599438255|0.05564262399017553|0.014398328429822565|0.013285251823826357|0.01342789827396908|0.012799208815826375|0.010935010693221503|0.032316622526168765

"name"|"Simpson Grid (Balanced)"
"num_points"|1053|1377|1809|2349|2997|4581|5877|7173|9009|10521|17241|19833|22857|25125|29985|33009|70223|70385|73409|74921|76433|80969|86585|90689|93713|190337
